--- INICIO DEL PROCESO DE RENOMBRADO en epublibre ---
Archivo '[James Bond 11] Fleming, Ian - Al servicio secreto de Su Majestad [41460] (r1.1).epub' renombrado y copiado a DONE como '[James Bond 11] Fleming, Ian - Al servicio secreto de Su Majestad [41460] (r1.1).epub'
Archivo '[La biblioteca de Carfax 02] Rymer, James Malcolm & Prest, Thomas Peckett - Sweeney Todd, el collar de perlas [81549] (r1.0).epub' renombrado y copiado a DONE como '[La biblioteca de Carfax 02] Rymer, James Malcolm - Sweeney Todd, el collar de perlas [81549] (r1.0).epub'
Archivo '[La biblioteca de Carfax 07] Du Maurier, Daphne - No mires ahora y otros relatos [81814] (r1.2).epub' renombrado y copiado a DONE como '[La biblioteca de Carfax 07] Maurier, Daphne Du - No mires ahora y otros relatos [81814] (r1.2).epub'
Archivo '[La biblioteca de Carfax 12] Everett, H. D. - La mascara de la muerte y otras historias [81818] (r1.0).epub' renombrado y copiado a DONE como '[La biblioteca de Carfax 12] Everett, H. D. - La máscara de la muerte y otras historias [81818] (r1.0).epub'
Archivo '[La biblioteca de Carfax 27] Due, Tananarive - Entremedias [81838] (r1.0).epub' renombrado y copiado a DONE como '[La biblioteca de Carfax 27] Due, Tananarive - Entremedias [81838] (r1.0).epub'
Archivo '[La sonrisa vertical 10] Bataille, Georges - Historia del ojo [5808] (r1.6).epub' renombrado y copiado a DONE como '[La sonrisa vertical 10] Bataille, Georges - Historia del ojo [5808] (r1.6).epub'
Archivo '[La sonrisa vertical 61] Grandes, Almudena - Las edades de Lulu [3970] (r2.8).epub' renombrado y copiado a DONE como '[La sonrisa vertical 61] Grandes, Almudena - Las edades de Lulú [3970] (r2.8).epub'
Archivo '[Memorias - La Segunda Guerra Mundial] [Como se fraguo la Tormenta 01] Churchill, Winston - De guerra a guerra [81578] (r1.1).epub' renombrado y copiado a DONE como '[Memorias - La Segunda Guerra Mundial] [Como se fraguo la Tormenta 01] Churchill, Winston - De guerra a guerra [81578] (r1.1).epub'
Archivo '[Memorias - La Segunda Guerra Mundial] [Como se fraguo la Tormenta 02] Churchill, Winston - La guerra crepuscular [81729] (r1.2).epub' renombrado y copiado a DONE como '[Memorias - La Segunda Guerra Mundial] [Como se fraguo la Tormenta 02] Churchill, Winston - La guerra crepuscular [81729] (r1.2).epub'
Archivo '[Nebulae - Primera Epoca 140] Van Vogt, A. E. - Los fabricantes de armas [80982] (r1.0).epub' renombrado y copiado a DONE como '[Nebulae - Primera Epoca 140] Vogt, A. E. Van - Los fabricantes de armas [80982] (r1.0).epub'
Archivo '[Nuevos Tiempos 555] Guelbenzu, Jose Maria - Una gota de afecto [79436] (r1.0).epub' renombrado y copiado a DONE como '[Nuevos Tiempos 555] Guelbenzu, José María - Una gota de afecto [79436] (r1.0).epub'
Archivo '[Nuevos Tiempos] [Siruela Policiaca 558] Lecca, Nicola - Veneno para escritores [79013] (r1.0).epub' renombrado y copiado a DONE como '[Nuevos Tiempos] [Siruela Policiaca 558] Lecca, Nicola - Veneno para escritores [79013] (r1.0).epub'
Archivo '[Robert Hunter 05] Carter, Chris - Uno a uno [70671] (r1.1).epub' renombrado y copiado a DONE como '[Robert Hunter 05] Carter, Chris - Uno a uno [70671] (r1.1).epub'
Archivo '[Siruela. Biblioteca de ensayo - Serie menor 90] Dorey, Alicia - Elogio de la ebriedad [80157] (r1.1).epub' renombrado y copiado a DONE como '[Siruela. Biblioteca de ensayo - Serie menor 90] Dorey, Alicia - Elogio de la ebriedad [80157] (r1.1).epub'
Archivo '[Super Ficcion 36] Franke, Herbert W. - La caja de las orquideas [2934] (r1.6).epub' renombrado y copiado a DONE como '[Super Ficcion 36] Franke, Herbert W. - La caja de las orquídeas [2934] (r1.6).epub'
Archivo '[Valdemar] [Avatares 03] De Camp, L. Sprague - Lovecraft. Una biografia [61707] (r1.0).epub' renombrado y copiado a DONE como '[Valdemar] [Avatares 03] Camp, L. Sprague De - Lovecraft. Una biografía [61707] (r1.0).epub'
Archivo '[Valdemar] [El Club Diogenes 119] Proust, Marcel - La confesion de una joven [81656] (r1.0).epub' renombrado y copiado a DONE como '[Valdemar] [El Club Diogenes 119] Proust, Marcel - La confesión de una joven [81656] (r1.0).epub'
Archivo '[Valdemar] [El Club Diogenes 279] Pedraza, Pilar - La fase del rubi [81841] (r1.0).epub' renombrado y copiado a DONE como '[Valdemar] [El Club Diogenes 279] Pedraza, Pilar - La fase del rubí [81841] (r1.0).epub'
Archivo '[Valdemar] [El Club Diogenes 281] Carrere, Emilio - Los muertos huelen mal y otros relatos espiritistas [81628] (r1.0).epub' renombrado y copiado a DONE como '[Valdemar] [El Club Diogenes 281] Carrere, Emilio - Los muertos huelen mal y otros relatos espiritistas [81628] (r1.0).epub'
Error copiando '[Valdemar] [El Club Diogenes 328] Crowley, Aleister - El testamento de Magdalen Blair y otros cuentos extranos e inquietantes [81731] (r1.1).epub': [WinError 123] El nombre de archivo, el nombre de directorio o la sintaxis de la etiqueta del volumen no son correctos
Archivo '[Valdemar] [El Club Diogenes 53] Prada, Juan Manuel de - Las mascaras del heroe [4152] (r2.1).epub' renombrado y copiado a DONE como '[Valdemar] [El Club Diogenes 53] Prada, Juan Manuel de - Las máscaras del héroe [4152] (r2.1).epub'
Archivo '[Valdemar] [Gotica 123] Smith, Clark Ashton - Cuentos de Averoigne [81210] (r1.1).epub' renombrado y copiado a DONE como '[Valdemar] [Gotica 123] Smith, Clark Ashton - Cuentos de Averoigne [81210] (r1.1).epub'
Archivo '[Valdemar] [Gotica 126] Buchan, John - El viento en el portico [81364] (r1.2).epub' renombrado y copiado a DONE como '[Valdemar] [Gotica 126] Buchan, John - El viento en el pórtico [81364] (r1.2).epub'
Archivo '[Valdemar] [Gotica 127] Barker, Clive - Cabal (trad. Marta Lila Murillo) [81684] (r1.0).epub' renombrado y copiado a DONE como '[Valdemar] [Gotica 127] Barker, Clive - Cabal (trad. Marta Lila Murillo) (trad. Marta Lila Murillo) [81684] (r1.0).epub'
Archivo '[Valdemar] [Gotica 133] Smith, Clark Ashton - El planeta de los muertos [81211] (r1.0).epub' renombrado y copiado a DONE como '[Valdemar] [Gotica 133] Smith, Clark Ashton - El planeta de los muertos [81211] (r1.0).epub'
--- PROCESO DE RENOMBRADO FINALIZADO ---
